timestamp,x,y,z
2025-03-17 15:40:59.757886,-3.3,0.61,-0.61
2025-03-17 15:41:00.834047,0.49,0.06,-0.31
2025-03-17 15:41:01.767640,0.49,0.0,-0.31
2025-03-17 15:41:02.796813,0.43,0.06,-0.31
2025-03-17 15:41:03.804868,0.92,-0.06,-0.24
2025-03-17 15:41:04.931550,0.85,-0.06,-0.31
2025-03-17 15:41:05.942197,0.49,0.0,-0.31
2025-03-17 15:41:06.876109,0.43,0.0,-0.31
2025-03-17 15:41:07.900210,0.61,0.06,-0.31
2025-03-17 15:41:09.049035,0.24,0.49,2.44
2025-03-17 15:41:17.321476,0.31,0.06,-0.31
2025-03-17 15:41:17.847409,0.24,0.06,-0.31
2025-03-17 15:41:17.931690,0.43,0.06,-0.31
2025-03-17 15:41:18.170698,0.43,0.0,-0.31
2025-03-17 15:41:18.251768,0.49,0.0,-0.31
2025-03-17 15:41:18.330099,0.37,0.06,-0.31
2025-03-17 15:41:18.460019,0.43,0.06,-0.31
2025-03-17 15:41:18.548623,0.49,0.0,-0.31
2025-03-17 15:41:18.618407,0.37,0.0,-0.31
2025-03-17 15:41:18.855616,0.43,0.0,-0.31
2025-03-17 15:41:19.984833,-0.06,0.06,-0.31
2025-03-17 15:41:20.879452,0.43,0.0,-0.31
2025-03-17 15:41:21.888525,0.49,0.06,-0.31
2025-03-17 15:41:22.915123,0.12,0.06,-0.37
2025-03-17 15:41:23.913222,0.67,-0.06,-0.31
