timestamp,x,y,z
271729,-3.36,1.46,0.37
271831,-0.43,1.83,-2.62
271934,1.71,-2.32,0.24
272037,1.34,-4.58,-1.22
272139,-3.97,-9.95,-3.54
272242,0.92,1.71,0.12
272344,1.71,5.13,2.08
272447,2.01,-4.94,-2.14
272549,1.89,3.23,1.59
272651,3.48,8.24,3.05
272754,0.12,0.43,0.98
272856,-0.37,-3.05,-2.01
272959,-3.11,2.69,1.89
273062,-4.33,-4.82,-1.34
273165,7.51,-5.13,-1.77
273268,2.38,0.67,-0.98
273370,-1.95,5.55,2.38
273473,-3.17,3.72,2.08
273575,-4.09,-1.59,-1.16
273678,-6.41,-5.19,-4.94
273781,-3.78,0.43,0.43
273883,0.49,2.62,2.14
273985,-12.21,8.91,1.1
274088,-8.12,8.54,-19.41
274191,16.36,11.11,-22.34
274294,-35.46,42.79,-96.07
274397,-99.24,7.63,-63.23
274500,15.14,-10.01,-48.03
274604,-154.97,-8.12,-70.5
274707,-91.92,35.77,-57.43
274810,-156.8,-1.16,-8.42
274913,92.41,-0.12,3.36
275015,-17.58,4.76,1.65
275118,15.32,-4.09,-8.73
275222,-2.08,2.99,4.64
275325,-4.27,-3.05,-6.29
275429,20.57,-1.04,3.42
275531,14.59,-5.37,-2.2
275634,-9.95,-7.63,-1.83
275737,-9.4,3.42,-5.0
275840,-154.36,30.64,18.31
275943,-102.05,108.4,-143.62
276046,-110.47,10.93,-103.15
276149,-60.36,-121.77,134.95
276252,26.98,-88.56,230.35
276356,15.5,-3.11,68.48
276459,90.58,44.8,148.74
276562,-356.51,37.84,155.58
276665,110.53,-32.84,-13.43
276768,-71.11,34.61,2.69
276871,12.39,-3.54,-1.65
276974,9.52,-3.05,-0.98
277423,0.67,-0.12,-0.24
277526,0.61,-0.12,-0.24
277630,0.37,-0.12,-0.18
277733,0.43,-0.06,-0.24
277836,0.61,-0.12,-0.24
277939,0.49,-0.12,-0.18
278042,0.55,-0.12,-0.18
278146,0.61,-0.18,-0.18
278249,0.43,-0.12,-0.18
278352,0.12,0.0,-0.24
278456,0.31,-0.06,-0.24
278559,0.49,-0.12,-0.24
278662,0.37,-0.06,-0.18
278765,0.49,-0.06,-0.24
278869,0.37,-0.06,-0.18
278972,0.37,-0.12,-0.24
279076,0.31,-0.06,-0.24
279179,0.61,-0.18,-0.24
279281,0.43,-0.06,-0.18
279383,0.49,-0.06,-0.18
279486,0.24,-0.06,-0.18
279589,0.0,0.0,-0.24
279693,1.04,-0.18,-0.24
279796,0.55,-0.12,-0.18
279899,0.24,-0.12,-0.24
280002,0.37,-0.06,-0.18
280105,0.43,-0.12,-0.18
280209,0.37,0.0,-0.24
280312,0.31,-0.06,-0.24
280415,0.43,-0.06,-0.24
280518,0.31,0.0,-0.24
280622,0.31,-0.06,-0.18
280724,0.31,0.0,-0.24
280828,0.31,-0.12,-0.18
280931,0.43,-0.12,-0.18
281033,0.31,-0.06,-0.24
281136,0.49,-0.12,-0.24
281239,0.24,0.0,-0.24
281342,0.73,-0.12,-0.24
281446,0.73,-0.18,-0.18
281548,0.31,-0.06,-0.18
281651,0.12,0.0,-0.24
281754,0.49,-0.06,-0.18
281857,0.06,0.0,-0.24
281960,0.37,-0.06,-0.18
282063,0.43,-0.06,-0.24
282166,0.12,0.0,-0.24
282268,0.43,-0.06,-0.24
282371,0.49,-0.12,-0.18
282475,0.49,-0.06,-0.24
282578,0.06,-0.06,-0.24
282680,0.43,-0.06,-0.18
282783,0.37,-0.06,-0.24
282885,0.24,-0.12,-0.24
282988,0.31,-0.06,-0.24
283091,0.55,-0.12,-0.24
283194,0.37,-0.12,-0.18
283297,0.18,-0.06,-0.24
283400,0.67,-0.12,-0.24
283503,0.61,-0.12,-0.24
283606,0.43,-0.06,-0.18
283710,0.37,-0.06,-0.24
283812,0.43,-0.12,-0.18
283917,0.24,0.06,-0.18
284020,0.37,-0.06,-0.18
284123,0.18,0.0,-0.24
284226,0.24,-0.06,-0.24
284329,0.37,-0.06,-0.24
284432,0.79,-0.18,-0.18
284536,0.24,-0.06,-0.18
284639,0.0,0.0,-0.18
284742,-0.31,0.06,-0.24
284846,0.49,-0.12,-0.18
284948,-0.06,0.06,-0.24
285051,0.49,-0.06,-0.18
285155,0.18,0.06,-0.24
285258,0.37,-0.12,-0.18
285361,0.49,-0.06,-0.18
285464,0.31,-0.06,-0.18
285566,0.92,-0.24,-0.18
285669,0.31,-0.06,-0.24
285772,0.31,-0.12,-0.18
285874,0.37,0.0,-0.18
285978,-2.56,0.24,-0.06
286080,-0.12,0.18,-0.24
286183,0.67,-0.06,-0.12
286286,0.12,-0.06,-0.18
286390,0.37,-0.06,-0.18
286493,0.18,0.0,-0.31
286595,1.1,-0.18,-0.18
286698,0.24,-0.06,-0.24
286801,0.31,-0.06,-0.24
286904,0.24,-0.06,-0.18
287007,0.31,0.0,-0.24
287110,0.37,-0.06,-0.18
287213,0.43,-0.12,-0.18
287315,0.24,-0.06,-0.24
287418,0.18,-0.06,-0.18
287523,0.55,-0.18,-0.24
287626,0.55,-0.18,-0.24
287730,0.37,-0.06,-0.24
287833,0.43,-0.06,-0.18
287936,0.31,-0.06,-0.24
288039,0.37,-0.06,-0.24
288143,0.37,-0.06,-0.18
288246,0.55,-0.06,-0.18
288349,0.18,0.0,-0.24
288452,0.49,-0.12,-0.18
288555,0.37,-0.06,-0.18
288658,0.49,-0.06,-0.18
288760,0.43,-0.06,-0.24
288863,0.73,-0.18,-0.18
288966,0.37,0.0,-0.24
289068,0.06,0.06,-0.24
289170,0.49,-0.06,-0.24
289274,0.24,0.0,-0.24
289378,0.43,-0.06,-0.18
289481,0.37,-0.06,-0.24
289584,0.49,-0.12,-0.24
289688,0.31,-0.06,-0.18
289791,0.43,-0.06,-0.18
289894,0.31,-0.06,-0.24
289997,0.49,-0.12,-0.18
290100,0.37,-0.06,-0.24
290203,0.49,-0.06,-0.24
290306,0.18,0.06,-0.24
290409,0.37,-0.12,-0.24
290512,0.43,0.0,-0.18
290615,3.54,-0.92,-0.37
290719,-0.55,0.24,-0.18
290823,0.24,0.0,-0.24
290926,0.49,0.0,-0.24
291029,0.31,-0.06,-0.24
291132,0.37,-0.06,-0.24
291235,0.31,0.0,-0.18
291338,0.37,-0.06,-0.18
291442,0.31,-0.06,-0.24
291544,0.31,-0.12,-0.18
291647,0.43,-0.06,-0.24
291749,0.31,0.0,-0.24
291852,0.37,-0.12,-0.24
291955,0.31,-0.12,-0.24
292058,0.31,-0.06,-0.24
292161,0.24,-0.06,-0.24
292264,0.37,-0.12,-0.24
292367,0.31,-0.06,-0.18
292470,0.24,-0.06,-0.24
292574,0.24,-0.06,-0.24
292678,0.37,-0.06,-0.18
292780,0.37,-0.12,-0.24
292884,0.49,-0.12,-0.24
292987,0.24,-0.06,-0.24
293090,0.37,0.0,-0.18
293193,0.37,0.0,-0.18
293296,0.37,-0.06,-0.18
293399,0.43,-0.06,-0.18
293503,0.49,-0.06,-0.24
293606,0.37,-0.06,-0.18
293709,0.37,-0.06,-0.24
293812,0.24,0.0,-0.24
293916,0.31,-0.06,-0.24
294019,0.37,-0.06,-0.18
294123,0.43,-0.06,-0.24
294226,0.37,-0.06,-0.24
294329,0.37,-0.06,-0.24
294432,0.43,-0.12,-0.18
294535,0.43,-0.06,-0.24
294638,0.37,0.0,-0.24
294741,0.43,0.0,-0.18
294843,0.37,-0.12,-0.24
294946,0.31,-0.06,-0.24
295049,0.31,-0.06,-0.24
295152,0.37,-0.12,-0.18
295255,0.37,-0.06,-0.18
295358,0.43,-0.12,-0.24
295462,0.37,0.0,-0.24
295566,0.31,-0.06,-0.18
295669,0.37,-0.06,-0.18
295772,0.43,-0.06,-0.18
295876,0.43,-0.12,-0.24
295978,0.67,0.0,-0.24
296081,0.43,-0.12,-0.31
296184,1.89,-0.43,-0.31
296287,0.0,0.06,-0.24
296390,0.0,0.0,-0.24
296493,0.18,0.0,-0.31
296596,2.01,-0.73,-0.43
296698,-0.85,0.31,-0.24
296801,0.49,-0.12,-0.24
296903,0.43,-0.06,-0.24
297006,0.79,-0.18,-0.18
297110,0.31,-0.06,-0.24
297213,0.37,-0.06,-0.18
297316,0.37,-0.06,-0.24
297418,0.37,-0.06,-0.18
297522,0.43,-0.12,-0.18
297625,0.12,0.0,-0.24
297728,0.37,-0.06,-0.24
297831,0.37,0.0,-0.24
297933,0.37,-0.06,-0.18
298036,0.37,-0.06,-0.24
298140,0.18,0.06,-0.24
298243,0.18,-0.06,-0.31
298346,0.85,-0.12,-0.18
298449,0.55,-0.18,-0.18
298552,0.73,-0.18,-0.24
298655,0.06,-0.06,-0.31
298758,0.61,-0.12,-0.18
298862,0.43,-0.12,-0.24
298965,0.43,-0.18,-0.18
299069,0.12,0.0,-0.24
299173,1.28,-0.43,-0.31
299276,1.22,-0.43,-0.12
299379,0.37,-0.06,-0.24
299482,0.49,-0.12,-0.18
299585,0.49,-0.06,-0.18
299688,-0.18,0.0,-0.24
299792,0.31,-0.06,-0.24
299895,0.31,0.0,-0.24
299998,0.43,-0.06,-0.18
300101,0.24,-0.06,-0.24
300205,0.55,-0.06,-0.18
300308,0.37,-0.06,-0.24
300410,0.24,-0.12,-0.24
300513,0.06,0.0,-0.24
300615,0.85,-0.12,-0.18
300719,0.61,-0.12,-0.18
300822,0.24,-0.06,-0.24
300925,0.18,0.0,-0.24
301029,0.37,0.0,-0.24
301131,0.31,0.0,-0.18
301235,0.24,-0.12,-0.18
301339,0.37,-0.06,-0.24
301442,0.37,-0.06,-0.24
301545,-0.12,0.06,-0.31
301648,0.61,-0.18,-0.24
301751,0.37,-0.06,-0.24
301854,0.31,-0.06,-0.18
301957,0.37,-0.12,-0.24
302061,0.43,-0.12,-0.18
302163,0.49,-0.12,-0.18
302266,0.43,-0.06,-0.18
302370,0.43,-0.06,-0.18
302473,0.43,-0.12,-0.24
302577,0.37,-0.12,-0.18
302679,0.37,-0.12,-0.24
302783,0.43,-0.12,-0.24
302885,0.43,-0.12,-0.24
302988,0.37,-0.06,-0.18
303092,0.18,-0.06,-0.24
303195,0.24,-0.06,-0.24
303299,0.43,-0.06,-0.24
303401,0.24,-0.06,-0.24
303505,0.37,-0.12,-0.18
303608,0.31,-0.12,-0.24
303711,0.49,-0.24,-0.18
303814,0.43,-0.12,-0.18
303917,0.37,-0.06,-0.24
304020,0.49,-0.12,-0.18
304123,0.24,-0.06,-0.24
304226,0.24,0.0,-0.31
304329,0.37,-0.06,-0.24
304432,0.37,-0.06,-0.24
304535,0.67,-0.18,-0.18
304638,1.83,-0.43,-0.18
304742,1.34,-0.37,-0.24
304845,0.37,-0.06,-0.18
304948,0.55,-0.18,-0.24
305051,0.37,-0.06,-0.24
305153,0.31,-0.06,-0.18
305255,0.18,0.0,-0.24
305358,0.67,-0.24,-0.24
305461,0.18,-0.06,-0.18
305564,0.37,-0.06,-0.18
305667,0.31,-0.06,-0.24
305770,0.18,-0.06,-0.24
305874,0.31,0.0,-0.18
305977,0.24,0.0,-0.24
306079,4.82,-1.04,-0.24
306182,0.85,-0.37,-0.24
306285,0.37,-0.06,-0.24
306388,0.67,-0.18,-0.18
306490,0.37,-0.12,-0.18
306592,0.37,-0.12,-0.18
306695,0.31,0.0,-0.24
306797,0.43,-0.12,-0.18
306900,0.43,-0.12,-0.24
307004,0.55,-0.18,-0.24
307107,0.37,-0.06,-0.24
307210,0.31,-0.06,-0.18
307313,0.37,-0.06,-0.18
307416,0.37,-0.06,-0.18
307519,0.37,-0.06,-0.18
307621,0.37,-0.06,-0.18
307724,0.43,-0.12,-0.24
307827,0.37,-0.12,-0.24
307929,0.43,-0.12,-0.24
308032,0.43,-0.06,-0.18
308135,0.31,-0.06,-0.24
308238,0.37,-0.06,-0.24
308342,0.43,-0.12,-0.24
308444,0.31,-0.06,-0.24
308547,0.18,-0.06,-0.24
308650,0.31,-0.06,-0.24
308753,0.24,-0.06,-0.24
308857,0.43,-0.06,-0.18
308960,0.37,0.0,-0.24
309063,0.43,-0.06,-0.18
309166,0.43,-0.06,-0.24
309269,0.43,-0.06,-0.24
309372,0.31,-0.06,-0.24
309475,0.43,-0.06,-0.24
309578,0.37,-0.06,-0.18
309681,0.37,-0.12,-0.24
309783,0.37,-0.06,-0.24
309886,0.37,-0.06,-0.24
309988,0.37,-0.12,-0.24
310092,0.37,-0.06,-0.18
310194,0.37,-0.06,-0.18
310296,0.31,-0.06,-0.18
310399,0.37,-0.06,-0.18
310501,0.37,-0.06,-0.18
310604,0.37,-0.06,-0.24
310706,0.37,-0.06,-0.18
310808,0.43,-0.06,-0.18
310911,0.37,-0.06,-0.18
311014,0.43,-0.06,-0.24
311117,0.37,0.0,-0.24
311219,0.37,-0.06,-0.24
311322,0.49,-0.06,-0.24
311425,0.18,0.06,-0.18
311528,0.37,-0.06,-0.18
311631,0.24,0.0,-0.24
311734,0.37,-0.06,-0.18
311836,0.37,-0.12,-0.24
311939,0.31,-0.06,-0.24
312042,0.31,-0.06,-0.24
312145,0.37,-0.12,-0.24
312248,0.37,-0.12,-0.18
312351,0.37,-0.12,-0.18
312453,0.06,0.0,-0.24
312556,0.61,-0.12,-0.31
312659,1.04,-0.37,-0.24
312762,0.18,-0.06,-0.18
312865,0.55,0.0,-0.24
312967,0.43,-0.12,-0.18
313071,0.43,-0.12,-0.18
313174,0.37,-0.06,-0.24
313277,0.37,-0.12,-0.24
313380,0.85,-0.31,-0.24
313484,0.24,0.0,-0.24
313587,0.49,-0.06,-0.18
313690,0.37,-0.06,-0.24
313793,0.31,-0.06,-0.24
313896,0.37,-0.06,-0.18
313998,0.43,-0.06,-0.24
314101,0.43,-0.12,-0.18
314204,0.18,0.0,-0.24
314307,0.43,-0.06,-0.24
314410,0.37,-0.06,-0.18
314512,0.43,-0.12,-0.24
314615,0.37,-0.06,-0.18
314718,0.18,-0.06,-0.24
314820,0.37,-0.06,-0.18
314923,0.37,-0.12,-0.24
315026,0.43,-0.18,-0.18
315128,0.43,-0.06,-0.18
315231,0.43,-0.06,-0.18
315334,0.49,-0.12,-0.18
315438,0.37,-0.18,-0.24
315541,0.49,-0.12,-0.18
315643,0.49,-0.12,-0.18
315746,1.4,-0.55,-0.24
315849,0.61,-0.12,-0.18
315953,0.18,0.0,-0.18
316057,0.31,0.0,-0.18
316160,0.37,-0.06,-0.24
316263,0.43,-0.06,-0.24
316366,0.43,-0.06,-0.18
316469,0.49,-0.12,-0.18
316572,0.24,-0.06,-0.18
316675,0.55,-0.24,-0.24
316778,0.31,0.0,-0.24
316880,0.12,0.06,-0.24
316983,0.61,-0.31,-0.24
317086,0.31,0.06,-0.18
317189,0.43,-0.12,-0.18
317292,0.12,0.0,-0.24
317395,0.79,-0.06,-0.18
317498,0.18,-0.06,-0.18
317601,0.31,-0.06,-0.24
317704,0.31,-0.06,-0.24
317808,0.31,-0.06,-0.24
317911,0.31,-0.06,-0.24
318013,0.49,-0.12,-0.24
318116,0.43,-0.06,-0.18
318219,0.24,0.0,-0.24
318322,0.31,0.06,-0.18
318425,0.55,-0.12,-0.18
318528,0.37,-0.06,-0.24
318631,0.55,-0.18,-0.24
318734,0.43,-0.06,-0.24
318837,0.37,-0.06,-0.24
318940,0.18,0.06,-0.18
319043,0.37,-0.18,-0.24
319146,0.49,-0.12,-0.18
319249,0.37,-0.06,-0.18
319352,0.31,-0.12,-0.24
319456,0.31,-0.06,-0.18
319560,0.31,-0.06,-0.24
319663,0.37,-0.06,-0.18
319766,0.37,-0.06,-0.18
319870,0.43,-0.06,-0.18
319973,0.37,-0.06,-0.18
320076,0.43,-0.12,-0.18
320179,0.37,-0.06,-0.18
320282,0.37,-0.06,-0.24
320385,0.49,-0.12,-0.24
320489,0.37,-0.06,-0.24
320592,0.37,-0.06,-0.24
320695,0.31,-0.06,-0.18
320798,0.31,0.0,-0.18
320901,0.43,-0.12,-0.18
321004,0.55,-0.12,-0.24
321108,0.31,-0.06,-0.18
321211,0.37,-0.06,-0.18
321313,0.43,-0.12,-0.18
321416,0.24,0.0,-0.18
321519,0.61,-0.18,-0.18
321622,0.31,-0.12,-0.18
321725,0.24,-0.06,-0.24
321828,0.37,-0.12,-0.18
321931,0.37,-0.06,-0.18
322034,0.37,-0.06,-0.24
322137,0.37,-0.12,-0.18
322241,0.31,-0.06,-0.24
322344,0.37,-0.06,-0.18
322447,0.37,-0.06,-0.24
322551,0.43,-0.12,-0.24
322653,0.37,-0.06,-0.24
322755,0.37,-0.12,-0.18
322859,0.37,-0.12,-0.18
322962,0.31,-0.06,-0.24
323064,0.37,-0.06,-0.24
323167,0.37,-0.06,-0.24
323269,0.43,-0.06,-0.18
323372,0.37,-0.06,-0.24
323476,0.31,-0.06,-0.18
323578,0.24,0.06,-0.24
323681,0.49,-0.12,-0.18
323783,0.31,-0.06,-0.18
323886,0.43,-0.06,-0.18
323989,0.31,0.0,-0.24
324092,0.31,-0.06,-0.24
324194,0.43,-0.06,-0.18
324296,0.43,-0.12,-0.18
324399,0.37,-0.12,-0.18
324502,0.37,-0.06,-0.24
324605,0.37,-0.06,-0.18
324708,0.24,0.0,-0.24
324811,0.31,-0.06,-0.24
324913,0.43,-0.12,-0.24
325016,0.37,-0.06,-0.18
325120,0.37,-0.12,-0.24
325223,0.37,-0.06,-0.24
325326,0.49,-0.06,-0.18
325428,0.37,-0.06,-0.24
325531,0.12,0.06,-0.24
325633,0.37,-0.06,-0.18
325736,0.31,-0.06,-0.24
325839,0.37,-0.06,-0.18
325942,0.49,-0.06,-0.18
326045,0.37,-0.06,-0.24
326148,0.31,-0.06,-0.24
326251,0.43,-0.12,-0.24
326353,0.37,-0.06,-0.24
326456,0.49,-0.12,-0.24
326558,0.12,0.06,-0.24
326661,0.24,-0.06,-0.18
326764,0.24,0.0,-0.24
326867,0.37,-0.06,-0.24
326970,0.43,-0.06,-0.12
327073,0.31,-0.06,-0.24
327176,0.18,0.0,-0.24
327279,0.55,-0.12,-0.18
327382,0.37,-0.06,-0.24
327485,0.24,-0.06,-0.24
327588,0.49,-0.12,-0.18
327691,0.37,-0.06,-0.24
327794,0.49,-0.12,-0.18
327897,0.31,0.0,-0.18
328000,0.18,0.0,-0.18
328102,0.31,-0.06,-0.24
328205,0.37,-0.06,-0.18
328307,0.31,-0.06,-0.24
328411,0.37,-0.06,-0.18
328513,0.37,-0.06,-0.18
328616,0.49,-0.12,-0.18
328720,0.37,-0.06,-0.24
328823,0.49,-0.12,-0.18
328925,0.43,-0.12,-0.18
329028,0.31,-0.06,-0.24
329131,0.37,-0.06,-0.18
329234,0.49,-0.06,-0.18
329337,0.43,-0.06,-0.18
329440,0.24,0.0,-0.24
329544,0.37,-0.06,-0.18
329647,0.37,-0.12,-0.18
329749,0.24,0.0,-0.24
329852,0.37,-0.06,-0.18
329956,0.24,0.0,-0.24
330059,0.37,0.0,-0.24
330161,0.43,-0.12,-0.24
330264,0.37,-0.06,-0.18
330367,0.43,-0.12,-0.18
330471,0.18,0.0,-0.24
330574,0.18,-0.06,-0.24
330677,0.37,-0.12,-0.18
330782,0.37,-0.06,-0.18
330886,0.31,-0.06,-0.18
330989,0.31,-0.06,-0.18
331093,0.49,-0.12,-0.24
331195,0.55,-0.12,-0.24
331298,0.43,-0.06,-0.18
331401,0.49,-0.06,-0.18
331503,0.24,0.0,-0.24
331606,0.24,0.0,-0.24
331709,0.37,-0.06,-0.24
331812,0.43,-0.12,-0.24
331914,0.37,-0.06,-0.24
332017,0.43,-0.06,-0.18
332120,0.43,-0.06,-0.18
332223,0.31,-0.06,-0.24
332325,0.31,-0.06,-0.24
332428,0.43,-0.06,-0.18
332531,0.31,-0.06,-0.24
332633,0.37,-0.06,-0.18
332737,0.31,0.0,-0.24
332840,0.37,-0.06,-0.24
332942,0.37,0.0,-0.18
333044,0.31,-0.06,-0.24
333147,0.43,-0.06,-0.18
333249,0.43,-0.12,-0.18
333351,0.31,-0.06,-0.18
